"Z" "X" "Y" "Switzerland" "Basis-1" "Basis-2" "Basis-3" "Basis-4" "Basis-5" "Basis-6" "Basis-7" "Basis-8" "Basis-9" "Basis-10" "Basis-11" "Basis-12" "Basis-13" "Basis-14" "Basis-15" "Basis-16" "Basis-17" "Basis-18" "Basis-19" "Basis-20"
802.9428 796661 277184 0 0.8811623 0.8149978 0.3500931 0.6661804 0.7113132 -0.5022595 1.080796 -1.047995 -1.47058 0.2769102 1.610444 -1.472889 -0.4958565 -1.186238 -0.9233995 -0.06059792 0.703598 -0.5779702 2.286425 -1.143457
854.7383 799161 277184 0 1.065344 1.026352 0.6549473 0.5810851 0.7280668 -0.3251498 0.9212855 -0.9880932 -1.291373 0.3977101 1.525351 -1.302513 -0.4076378 -1.168474 -1.063137 -0.07779591 0.7704085 -0.3701293 2.370094 -1.125157
1025.74 801661 277184 0 1.232117 1.221467 0.9544073 0.4855192 0.744993 -0.1534135 0.7338306 -0.9170754 -1.095831 0.5168768 1.406501 -1.086637 -0.3201034 -1.161947 -1.175573 -0.1032909 0.8387274 -0.2039756 2.458445 -1.057873
1121.535 804161 277184 0 1.375868 1.392015 1.238245 0.3831605 0.7568198 0.001670854 0.5299006 -0.838773 -0.8920527 0.6378056 1.256342 -0.8329864 -0.2424681 -1.165346 -1.25911 -0.140538 0.90266 -0.08248568 2.548747 -0.9481212
975.9797 806661 277184 0 1.491867 1.530244 1.49759 0.2782879 0.7583948 0.1314365 0.322201 -0.7584906 -0.6894419 0.7642838 1.077816 -0.551907 -0.1820792 -1.177073 -1.313591 -0.1929181 0.9559386 -0.004430244 2.636064 -0.805466
779.9932 809161 277184 0 1.576657 1.629462 1.725423 0.1754224 0.7452288 0.2303295 0.1236949 -0.6825752 -0.4978615 0.8993421 0.873703 -0.2561076 -0.1437529 -1.195509 -1.340129 -0.2630337 0.9922322 0.03512834 2.713525 -0.6414727
721.078 811661 277184 0 1.628336 1.684472 1.916906 0.07890315 0.7139518 0.2958549 -0.05340573 -0.6176671 -0.3265138 1.044107 0.6461509 0.03988361 -0.1294976 -1.219173 -1.340829 -0.3520361 1.005505 0.04398615 2.772873 -0.4685146
742.8906 814161 277184 0 1.646722 1.691932 2.069521 -0.007551477 0.6626396 0.327991 -0.198587 -0.5697593 -0.182724 1.196893 0.396529 0.3205882 -0.13864 -1.24676 -1.318442 -0.4591137 0.9904226 0.03172603 2.805255 -0.2986383
742.8906 816661 277184 0 1.63335 1.650602 2.183019 -0.08123294 0.5909825 0.3282262 -0.3038321 -0.5432349 -0.07083347 1.352733 0.1256402 0.5707441 -0.1683055 -1.277049 -1.275993 -0.5812495 0.9427986 0.008574082 2.802178 -0.1426684
991.4408 819161 277184 0 1.591317 1.561472 2.259165 -0.140721 0.5002875 0.2984764 -0.3641987 -0.5400712 0.008578179 1.503495 -0.1657265 0.7766638 -0.2141455 -1.3087 -1.216443 -0.7133005 0.8600444 -0.01566995 2.756523 -0.009660274
1021.864 821661 277184 0 1.524983 1.427752 2.301354 -0.1860007 0.3933211 0.24018 -0.3781245 -0.5593681 0.05896384 1.638588 -0.4760124 0.9276125 -0.2711731 -1.340004 -1.142431 -0.8483957 0.7415856 -0.03250992 2.663497 0.09329414
1025.073 824161 277184 0 1.439562 1.254723 2.314105 -0.2183916 0.2740152 0.1538369 -0.3474365 -0.5973017 0.08747433 1.746204 -0.802037 1.016996 -0.3345531 -1.368649 -1.0561 -0.9785876 0.5891828 -0.03536205 2.521418 0.1609843
1274.587 826661 277184 0 1.340644 1.049461 2.302538 -0.2402889 0.1470745 0.03915186 -0.277071 -0.647524 0.1040263 1.814878 -1.138273 1.043153 -0.4002134 -1.391575 -0.959046 -1.095647 0.4071004 -0.01986928 2.332225 0.1898651
1391.224 829161 277184 0 1.233711 0.8204376 2.271852 -0.2547504 0.01752845 -0.1042151 -0.1745373 -0.701946 0.1198924 1.83515 -1.476435 1.009592 -0.4651823 -1.404985 -0.8523625 -1.191866 0.2020695 0.01605625 2.101638 0.1778628
1006.709 831661 277184 0 1.123682 0.5770385 2.226899 -0.2649894 -0.1097232 -0.2754546 -0.04918741 -0.7517686 0.1460282 1.801018 -1.805518 0.9246026 -0.527613 -1.404559 -0.7367664 -1.260748 -0.0169883 0.07240281 1.838946 0.1243249
227.5444 486661 274684 0 -1.084544 -1.781087 -1.042469 -0.2377905 -0.1293353 -0.08910223 -0.2930993 -0.8565676 -2.067526 -0.8380989 -0.5879951 0.6950897 0.8121995 1.246133 -0.6339787 -0.2066432 -1.026372 0.6881207 -0.2306699 -0.03723048
217.0285 489161 274684 0 -0.9902529 -1.838224 -1.15358 -0.1155251 -0.1426723 -0.1708064 -0.3910559 -0.9937648 -1.967567 -0.7141152 -0.4297542 0.6656648 1.001079 1.314608 -0.589028 -0.2240193 -1.030585 0.5188229 -0.1920089 -0.1566609
244.0355 491661 274684 0 -0.8795773 -1.909294 -1.274229 0.02483197 -0.15932 -0.2370499 -0.4794938 -1.117953 -1.86042 -0.5903052 -0.2759437 0.6480078 1.189572 1.34154 -0.5094005 -0.2817742 -0.9937543 0.3312522 -0.1274578 -0.2673194
225.8466 494161 274684 0 -0.7596329 -1.995225 -1.394057 0.1724933 -0.1851473 -0.2765429 -0.5527128 -1.220525 -1.744795 -0.4775416 -0.1284637 0.6449898 1.359744 1.326701 -0.3986518 -0.3758288 -0.9145113 0.1401814 -0.03462131 -0.3653775
363.358 496661 274684 0 -0.6373273 -2.093776 -1.502175 0.3160415 -0.2265554 -0.2820842 -0.6066684 -1.294645 -1.618188 -0.3851142 0.01196466 0.6572313 1.494958 1.273552 -0.2618713 -0.5006523 -0.7940219 -0.03888913 0.08709289 -0.4494248
365.6364 499161 274684 0 -0.5188415 -2.199607 -1.588041 0.4449035 -0.2894564 -0.2511348 -0.6392627 -1.336066 -1.477641 -0.3193708 0.1452927 0.68345 1.581582 1.188911 -0.1051449 -0.649562 -0.6361938 -0.1913656 0.2363939 -0.519975
365.6364 501661 274684 0 -0.4092338 -2.304725 -1.642284 0.5506819 -0.378269 -0.1855601 -0.6503965 -1.343676 -1.320716 -0.2828306 0.2715137 0.7211272 1.610328 1.08224 0.06500951 -0.8149744 -0.4477451 -0.3049716 0.4101416 -0.5786954
402.0052 504161 274684 0 -0.3122 -2.399288 -1.657411 0.6281582 -0.4950637 -0.09070802 -0.6417878 -1.319694 -1.146496 -0.2739264 0.3900473 0.7673035 1.577114 0.9646254 0.2421693 -0.9886376 -0.2380854 -0.3707766 0.6034801 -0.627575
271.4557 506661 274684 0 -0.2300031 -2.472646 -1.628341 0.6758325 -0.6389643 0.02589224 -0.6165886 -1.269407 -0.9564096 -0.2874185 0.4992815 0.8193005 1.483349 0.8476063 0.4204426 -1.16189 -0.01896304 -0.3837571 0.8100566 -0.6682273
275.8269 509161 274684 0 -0.1635698 -2.514506 -1.552736 0.6959336 -0.8058809 0.1558917 -0.5788589 -1.200472 -0.7546738 -0.3153973 0.5963861 0.8751904 1.335651 0.741993 0.5947748 -1.325983 0.1961445 -0.3428883 1.02231 -0.7014686
333.0885 511661 274684 0 -0.1127283 -2.516073 -1.431107 0.6939104 -0.9886056 0.2912614 -0.5329688 -1.121857 -0.5482183 -0.3486861 0.6774622 0.9339108 1.145028 0.6568327 0.7611081 -1.472495 0.3928943 -0.2508365 1.231817 -0.7272222
398.8675 514161 274684 0 -0.07654832 -2.471035 -1.26672 0.6774922 -1.177258 0.425031 -0.4830105 -1.042555 -0.3460475 -0.3783767 0.7380216 0.995013 0.9256457 0.5986455 0.9163979 -1.593818 0.5571577 -0.1133708 1.429696 -0.7447116
378.8531 516661 274684 0 -0.05373362 -2.37626 -1.065319 0.6554633 -1.36003 0.5515732 -0.432293 -0.9703038 -0.1581055 -0.3972139 0.7737267 1.05813 0.6933177 0.5710099 1.058508 -1.683683 0.6762396 0.06136484 1.607042 -0.7528364
317.0539 519161 274684 0 -0.04300974 -2.232146 -0.8347066 0.6363409 -1.524141 0.6665085 -0.3829833 -0.910493 0.006181407 -0.4005746 0.7812601 1.122324 0.4638809 0.5745234 1.186023 -1.737648 0.7401306 0.2635881 1.755404 -0.7505904
314.2434 521661 274684 0 -0.043454 -2.042564 -0.5842145 0.6271488 -1.656912 0.7663868 -0.3359344 -0.8654725 0.139433 -0.3868726 0.7591631 1.185504 0.2516321 0.6071038 1.298026 -1.753482 0.7426572 0.4825276 1.867274 -0.7373924
314.2434 524161 274684 0 -0.05472142 -1.814432 -0.3241073 0.632463 -1.746834 0.8483321 -0.2907142 -0.8343749 0.2376287 -0.3573349 0.7084776 1.244099 0.06797736 0.6645524 1.393881 -1.73135 0.6823911 0.706937 1.936575 -0.7132449
299.4274 526661 274684 0 -0.07713447 -1.556968 -0.06495115 0.6538598 -1.784546 0.9098068 -0.2458239 -0.8134878 0.3009418 -0.3152245 0.633055 1.293107 -0.07957296 0.7412644 1.473063 -1.673771 0.5631854 0.92548 1.959117 -0.6786996
315.8468 529161 274684 0 -0.1116228 -1.280722 0.1830207 0.6898304 -1.763618 0.9485771 -0.1990687 -0.7971093 0.3339051 -0.2646905 0.5394529 1.326561 -0.1879702 0.8309594 1.53507 -1.585319 0.394235 1.127035 1.932982 -0.6346798
332.6555 531661 274684 0 -0.1595187 -0.9965252 0.4105196 0.7361548 -1.681098 0.9628711 -0.1480237 -0.7787231 0.3448349 -0.2095086 0.4364095 1.33835 -0.2587059 0.9273141 1.579414 -1.472112 0.1896041 1.300993 1.858803 -0.5822499
338.2043 534161 274684 0 -0.2222338 -0.7144693 0.6097615 0.7866605 -1.537769 0.9516374 -0.09052602 -0.7522707 0.3445777 -0.1519865 0.3339624 1.323242 -0.297401 1.02441 1.605692 -1.341156 -0.03277801 1.437615 1.739891 -0.5224428
381.0108 536661 274684 0 -0.3008594 -0.4430501 0.7749445 0.8342332 -1.338129 0.9147747 -0.02512404 -0.7132755 0.3447718 -0.09228328 0.2423401 1.277918 -0.3129548 1.116945 1.613721 -1.199652 -0.2525882 1.528502 1.582187 -0.4562269
431.8293 539161 274684 0 -0.395744 -0.188566 0.9026126 0.8719156 -1.09009 0.8532038 0.04858222 -0.6596006 0.3559155 -0.02829848 0.1707921 1.201787 -0.3163452 1.200225 1.603688 -1.054374 -0.4489218 1.56718 1.393999 -0.3846454
437.2794 541661 274684 0 -0.5061079 0.04516924 0.9918688 0.8939243 -0.8044627 0.7687127 0.1297566 -0.5916945 0.3855751 0.04382781 0.1265372 1.097432 -0.3192122 1.269966 1.576299 -0.9112257 -0.6022703 1.549756 1.185539 -0.3090925
431.9582 544161 274684 0 -0.6297529 0.2567856 1.044407 0.8964333 -0.494244 0.6635858 0.2163258 -0.5122804 0.4370531 0.1286916 0.1139797 0.970548 -0.3323791 1.322007 1.532869 -0.7750253 -0.6964591 1.475545 0.9682642 -0.2316296
431.9582 546661 274684 0 -0.7629141 0.4470165 1.064334 0.8780175 -0.1737988 0.540117 0.3051637 -0.4255582 0.5087544 0.2302783 0.1342996 0.8294062 -0.3644825 1.352047 1.475343 -0.649549 -0.7203295 1.347557 0.7540637 -0.155213
369.4464 549161 274684 0 -0.9002888 0.6181271 1.057779 0.8397077 0.1420259 0.4001657 0.3924386 -0.3360878 0.5943685 0.3505671 0.1854526 0.6839003 -0.4208711 1.355476 1.406221 -0.5377879 -0.6689722 1.172719 0.5543547 -0.08370739
401.1608 551661 274684 0 -1.035254 0.7732053 1.032296 0.7846718 0.4387839 0.2449281 0.4740774 -0.2475919 0.6838358 0.4883782 0.2625497 0.5443634 -0.5029118 1.327426 1.328389 -0.4423371 -0.5443597 0.9617066 0.3791639 -0.02160296
357.6996 554161 274684 0 -1.160262 0.9154235 0.9960974 0.7175963 0.7032612 0.07505636 0.5462876 -0.1619364 0.7649304 0.6387208 0.358524 0.4203531 -0.6077967 1.263043 1.244887 -0.3658058 -0.3552907 0.7283583 0.2362814 0.02656587
361.1435 556661 274684 0 -1.267387 1.047379 0.9571936 0.6438864 0.924207 -0.1088368 0.6060678 -0.07851612 0.8251776 0.7928085 0.4649566 0.3196095 -0.7288907 1.157999 1.158621 -0.3111281 -0.116636 0.4886592 0.1305764 0.05701808
375.179 559161 274684 0 -1.348962 1.170598 0.9225137 0.5688254 1.092928 -0.305361 0.6516395 0.00580629 0.8537754 0.938788 0.5729223 0.2473476 -0.8565881 1.009182 1.072079 -0.2816798 0.1520453 0.2593891 0.0635525 0.06757724
361.8911 561661 274684 0 -1.398254 1.285274 0.897124 0.4968356 1.203713 -0.5114038 0.6827421 0.09616806 0.8431917 1.063095 0.673732 0.2059667 -0.9795855 0.815453 0.9870848 -0.2811456 0.4283768 0.05657945 0.03320137 0.05837131
359.9167 564161 274684 0 -1.410097 1.390252 0.8836424 0.4309542 1.254077 -0.7213145 0.7007507 0.1986625 0.7901795 1.152229 0.759489 0.195177 -1.086413 0.5783583 0.9046262 -0.3131379 0.6893262 -0.106026 0.03418596 0.03218088
349.4352 566661 274684 0 -1.381409 1.483263 0.8819434 0.3726003 1.244799 -0.9264796 0.7085974 0.3189702 0.6960656 1.194671 0.8234289 0.2124653 -1.167027 0.3026522 0.8247917 -0.3806279 0.9134217 -0.218299 0.05835012 -0.005707175
349.4352 569161 274684 0 -1.31155 1.561348 0.8892164 0.3216513 1.17978 -1.115496 0.7105025 0.4609235 0.5663022 1.182612 0.8600618 0.2537654 -1.214254 -0.003483509 0.7468242 -0.4852984 1.082789 -0.2746546 0.09551677 -0.04818356
353.987 571661 274684 0 -1.202456 1.621412 0.9003971 0.2767953 1.0657 -1.275024 0.7115424 0.6252811 0.4094059 1.113226 0.8651823 0.3141801 -1.224876 -0.3286049 0.6692905 -0.6269537 1.184792 -0.2744434 0.1345037 -0.08746027
355.8959 574161 274684 0 -1.058545 1.660809 0.9089407 0.2360774 0.9115386 -1.391257 0.717106 0.8089592 0.2355074 0.989258 0.8358269 0.3886182 -1.200194 -0.6585865 0.5903439 -0.8031228 1.213104 -0.2217494 0.1642597 -0.116482
359.4617 576661 274684 0 -0.886387 1.677882 0.9078539 0.1975283 0.7279579 -1.451781 0.7322992 1.004881 0.05479299 0.8188454 0.7702608 0.4722517 -1.145982 -0.9775842 0.5080461 -1.008962 1.168124 -0.1246242 0.1750072 -0.1303345
386.8894 579161 274684 0 -0.6941811 1.672364 0.8908582 0.1597515 0.5266148 -1.447506 0.7613664 1.202495 -0.1238853 0.6145923 0.6680463 0.5607633 -1.071819 -1.269291 0.4207044 -1.237509 1.056688 0.006124281 0.1592723 -0.1273549
374.9692 581661 274684 0 -0.4910776 1.645593 0.8535254 0.1223584 0.3194416 -1.374286 0.8071953 1.388888 -0.2940064 0.3920551 0.5302083 0.6504083 -0.9898611 -1.518346 0.3271756 -1.480282 0.8911567 0.158406 0.1126948 -0.1096929
336.7891 584161 274684 0 -0.2864256 1.600518 0.7942179 0.08616991 0.1179493 -1.233916 0.8709593 1.550308 -0.4518528 0.1678715 0.3594604 0.7379617 -0.9132432 -1.711736 0.227098 -1.728131 0.6879813 0.3203611 0.03452718 -0.08316918
389.5581 586661 274684 0 -0.08901765 1.541479 0.7146829 0.05314782 -0.06740084 -1.034274 0.9519375 1.67385 -0.596439 -0.04218188 0.1604226 0.8206388 -0.8543086 -1.840002 0.1210163 -1.972207 0.4659292 0.4816887 -0.07223126 -0.05642102
346.0041 589161 274684 0 0.09358585 1.473818 0.6201855 0.0260692 -0.2277149 -0.7885635 1.047528 1.749006 -0.728979 -0.2249234 -0.06026752 0.8960632 -0.8229319 -1.898121 0.01038519 -2.2049 0.2441737 0.6346053 -0.201085 -0.03946815
346.0041 591661 274684 0 0.2555863 1.403364 0.5191297 0.008003748 -0.3560467 -0.5137826 1.153453 1.768855 -0.8520574 -0.3710628 -0.294041 0.9623248 -0.8251763 -1.885921 -0.1025474 -2.420546 0.04045407 0.7743119 -0.3426541 -0.04196011
348.4995 594161 274684 0 0.3932748 1.335862 0.4221846 0.001689165 -0.4476246 -0.2286802 1.264129 1.730683 -0.9687028 -0.4759118 -0.5307493 1.018121 -0.8624872 -1.808005 -0.2149607 -2.615805 -0.1305066 0.8989366 -0.4855865 -0.07143488
401.9602 596661 274684 0 0.5051306 1.276435 0.3410074 0.008918421 -0.4999263 0.04843453 1.373153 1.635994 -1.08156 -0.5394616 -0.7593009 1.062928 -0.9315447 -1.673174 -0.3237517 -2.789617 -0.2581755 1.009006 -0.6176766 -0.1319223
359.2395 599161 274684 0 0.5916839 1.229136 0.2867213 0.03005068 -0.512614 0.3016713 1.473862 1.489931 -1.192302 -0.5658764 -0.9685431 1.097129 -1.0248 -1.493437 -0.425855 -2.942743 -0.3368847 1.106575 -0.7270765 -0.223157
300.952 601661 274684 0 0.6551701 1.196643 0.26835 0.06373647 -0.4873556 0.5190294 1.559895 1.300264 -1.301369 -0.5625319 -1.148293 1.122009 -1.131619 -1.282729 -0.5185485 -3.076976 -0.3659722 1.19421 -0.8034756 -0.3405416
275.5283 604161 274684 0 0.699019 1.180137 0.2914283 0.1069109 -0.4275626 0.6931909 1.625701 1.07615 -1.408006 -0.5387774 -1.290378 1.139565 -1.239853 -1.055504 -0.599705 -3.194169 -0.3494169 1.274 -0.8391297 -0.475848
252.8148 606661 274684 0 0.7272482 1.179353 0.3569967 0.1550631 -0.3380761 0.8216174 1.666951 0.8269143 -1.510549 -0.5046161 -1.389518 1.152123 -1.337609 -0.825382 -0.6679583 -3.295255 -0.2950478 1.346812 -0.8296389 -0.6184975
243.8467 609161 274684 0 0.7438349 1.19279 0.4611403 0.2027421 -0.2248309 0.9060656 1.680808 0.56105 -1.606823 -0.4694797 -1.44391 1.161801 -1.414937 -0.6039974 -0.7227676 -3.379449 -0.2134444 1.411889 -0.7744007 -0.7571487
300.3379 611661 274684 0 0.7521457 1.218041 0.5951625 0.244223 -0.09451932 0.9517314 1.66605 0.2856049 -1.694523 -0.4412356 -1.455398 1.169936 -1.465182 -0.400182 -0.7643802 -3.443793 -0.1166666 1.466872 -0.6767013 -0.881275
300.3379 614161 274684 0 0.754493 1.252168 0.7463996 0.2742265 0.04573192 0.9662579 1.623035 0.006004839 -1.771493 -0.425507 -1.42917 1.176592 -1.485793 -0.2195568 -0.7937049 -3.483137 -0.0169607 1.508212 -0.5434452 -0.982433
377.3729 616661 274684 0 0.7518724 1.292095 0.8995876 0.2885819 0.1886681 0.9588062 1.553534 -0.2737102 -1.835815 -0.4253342 -1.373037 1.180299 -1.478473 -0.06454206 -0.8121219 -3.490588 0.07443001 1.531874 -0.3845608 -1.055008
406.2215 619161 274684 0 0.7439103 1.334928 1.038615 0.2847323 0.327198 0.9393076 1.460456 -0.5503553 -1.885747 -0.4411578 -1.296358 1.178109 -1.448655 0.06525453 -0.8212646 -3.458342 0.1482408 1.534195 -0.2121503 -1.096352
420.1708 621661 274684 0 0.7290276 1.378183 1.148436 0.262009 0.4546778 0.9179109 1.347515 -0.8209398 -1.91954 -0.4710695 -1.208806 1.166015 -1.404394 0.1723651 -0.8228049 -3.3788 0.197874 1.512698 -0.03947553 -1.106364
437.9624 624161 274684 0 0.7047939 1.419892 1.216885 0.2216418 0.5651907 0.904552 1.218876 -1.082059 -1.935241 -0.5112663 -1.119142 1.139698 -1.354876 0.2606274 -0.8182753 -3.245763 0.2197625 1.466736 0.1201195 -1.086692
410.5701 626661 274684 0 0.6684257 1.458579 1.236155 0.1665166 0.653824 0.9085259 1.078818 -1.329491 -1.930593 -0.5566356 -1.034192 1.095461 -1.308771 0.3343241 -0.8089468 -3.055539 0.213407 1.397796 0.2542455 -1.039791
450.4227 629161 274684 0 0.6173614 1.493134 1.203727 0.1007306 0.7169348 0.9379501 0.9314643 -1.558111 -1.903087 -0.6014114 -0.958181 1.03119 -1.272721 0.397422 -0.795775 -2.807761 0.1811162 1.30945 0.3523732 -0.9681001
435.6853 631661 274684 0 0.5498372 1.522608 1.122634 0.02902858 0.7523855 0.999066 0.7805839 -1.762128 -1.850224 -0.6398463 -0.892508 0.9471322 -1.250187 0.4530078 -0.779409 -2.505828 0.127503 1.206929 0.4065367 -0.8735377
420.9871 634161 274684 0 0.4653845 1.545982 1.001012 -0.04378448 0.7597259 1.095421 0.629488 -1.935625 -1.769945 -0.6668559 -0.8359863 0.8463223 -1.240851 0.5029792 -0.7602506 -2.156877 0.05880672 1.096424 0.4117861 -0.7574234
420.9871 636661 274684 0 0.3651804 1.561968 0.851007 -0.1133581 0.7402897 1.22707 0.481015 -2.073261 -1.661175 -0.6785914 -0.7854728 0.7345224 -1.240655 0.5480023 -0.7385402 -1.771327 -0.01788178 0.9842396 0.3663741 -0.6208086
767.9096 639161 274684 0 0.2521983 1.56886 0.6871964 -0.1761631 0.697176 1.389997 0.3375878 -2.171012 -1.52433 -0.6728978 -0.7367663 0.6196702 -1.242455 0.587702 -0.714446 -1.362071 -0.09541497 0.875959 0.2716834 -0.4650954
734.905 641661 274684 0 0.1311314 1.564497 0.5247288 -0.2296667 0.6350944 1.575977 0.2013206 -2.22679 -1.361704 -0.6496117 -0.6856039 0.510901 -1.237185 0.6210197 -0.6881315 -0.9434372 -0.1673313 0.7757749 0.1319291 -0.2927411
681.5362 644161 274684 0 0.008086485 1.546333 0.3774544 -0.2723089 0.5600643 1.773045 0.07414797 -2.240821 -1.177597 -0.6106549 -0.6285831 0.417315 -1.215311 0.6466482 -0.659787 -0.5300911 -0.2284842 0.6860973 -0.04631637 -0.1078286
629.0966 646661 274684 0 -0.109922 1.511628 0.2562903 -0.3033134 0.4789763 1.966617 -0.04205614 -2.215705 -0.9781454 -0.5598923 -0.5638557 0.3467167 -1.168355 0.663453 -0.6296179 -0.1359968 -0.2755072 0.607501 -0.2547145 0.08368665
539.5664 649161 274684 0 -0.215627 1.457719 0.1680421 -0.3223933 0.3990467 2.141182 -0.1453931 -2.156152 -0.7708573 -0.5027419 -0.4914948 0.3045624 -1.090215 0.6707997 -0.5977948 0.2264313 -0.3070831 0.5390005 -0.4838084 0.2741591
451.7921 651661 274684 0 -0.3022391 1.382357 0.1148258 -0.3294333 0.3272116 2.282321 -0.233908 -2.068434 -0.5639204 -0.4455593 -0.4134968 0.2933206 -0.9780988 0.6687324 -0.5643831 0.5469293 -0.3239969 0.4785792 -0.7236688 0.4548648
391.5727 654161 274684 0 -0.3641707 1.284046 0.09415188 -0.3242255 0.2695253 2.378722 -0.3056221 -1.959653 -0.3654045 -0.3948544 -0.33345 0.3123616 -0.8329009 0.6579823 -0.5292725 0.8177241 -0.3289723 0.4238493 -0.9644931 0.6169355
347.48 656661 274684 0 -0.3976685 1.162343 0.09963316 -0.3063261 0.2306318 2.423821 -0.3586264 -1.836938 -0.1825057 -0.3564379 -0.2559546 0.3583951 -0.6590074 0.6398192 -0.4921345 1.033644 -0.3263076 0.372694 -1.19712 0.7524333
347.48 659161 274684 0 -0.4012802 1.018078 0.1221925 -0.2750698 0.2133771 2.416732 -0.3912286 -1.706688 -0.02096996 -0.3346173 -0.1859194 0.4263546 -0.4635607 0.6157904 -0.4524294 1.192063 -0.3213432 0.323755 -1.413445 0.8553456
385.0674 661661 274684 0 -0.3760972 0.8534508 0.1515781 -0.2297412 0.2186182 2.362284 -0.4021323 -1.573955 0.1152018 -0.3315771 -0.1278637 0.5105457 -0.2553334 0.5874097 -0.4094784 1.29275 -0.3198093 0.276656 -1.60672 0.9223067
327.6855 664161 274684 0 -0.3257405 0.6719881 0.1779582 -0.1698696 0.245258 2.270133 -0.390624 -1.442048 0.2237288 -0.3470567 -0.08534196 0.6058169 -0.04340799 0.5558683 -0.3626024 1.337693 -0.3271155 0.2319163 -1.77175 0.9529107
469.6707 666661 274684 0 -0.2560861 0.4783658 0.1933616 -0.09557934 0.2905131 2.153109 -0.3567429 -1.312354 0.3037333 -0.3784054 -0.06056716 0.708516 0.1641128 0.5218315 -0.3113163 1.330921 -0.3476534 0.1905725 -1.90499 0.9495801
475.4488 669161 274684 0 -0.1747555 0.2781029 0.192765 -0.007914327 0.3503825 2.02512 -0.3014059 -1.184396 0.3552256 -0.4210337 -0.05426399 0.8170409 0.3611535 0.4853659 -0.2555531 1.27835 -0.3841862 0.1535907 -2.004551 0.9170477
580.444 671661 274684 0 -0.09042193 0.07716473 0.1746868 0.09095106 0.4202612 1.899012 -0.2264687 -1.056071 0.3785249 -0.4692119 -0.06573119 0.9318851 0.5443104 0.4460156 -0.1958809 1.187608 -0.4373964 0.1212021 -2.070143 0.8615903
591.1898 674161 274684 0 -0.01200713 -0.118484 0.1412242 0.197682 0.4956153 1.784796 -0.1347088 -0.9240461 0.3737615 -0.5171013 -0.0930564 1.055183 0.7130054 0.4030146 -0.1336714 1.067812 -0.5056515 0.09231679 -2.102944 0.790191
527.1552 676661 274684 0 0.05214836 -0.3033282 0.09755825 0.3079741 0.5726251 1.688534 -0.029726 -0.7842451 0.3405847 -0.5598512 -0.1334049 1.189868 0.8691482 0.3555947 -0.07117969 0.9292246 -0.585026 0.06416432 -2.105427 0.7097998
428.3694 679161 274684 0 0.09505181 -0.4727066 0.05102434 0.4169641 0.6487021 1.612069 0.08423503 -0.6324082 0.2781501 -0.5945728 -0.1833046 1.338633 1.016388 0.3033288 -0.01150299 0.782792 -0.6695952 0.03227208 -2.081134 0.6268157
428.3694 681661 274684 1 0.1116824 -0.6231286 0.009910243 0.5198147 0.7227999 1.553548 0.2025252 -0.4646854 0.185393 -0.6210112 -0.2388676 1.502912 1.159104 0.2464403 0.041598 0.6395209 -0.7519822 -0.009168668 -2.03441 0.5468353
454.0439 684161 274684 1 0.09940806 -0.7524759 -0.01782857 0.6123936 0.7954685 1.508554 0.3203745 -0.2782389 0.0615271 -0.6417779 -0.2959232 1.6821 1.301316 0.1860127 0.08401242 0.5097562 -0.8241107 -0.06657167 -1.970114 0.4746347
420.4702 686661 274684 0 0.05815473 -0.8600719 -0.02574104 0.691937 0.8686335 1.47154 0.4331925 -0.07182449 -0.09334811 -0.662083 -0.3500702 1.873164 1.445707 0.124051 0.1117033 0.4024165 -0.8780862 -0.145955 -1.893294 0.4142866
382.7092 689161 274684 1 -0.00968515 -0.946618 -0.009773374 0.7575834 0.9451265 1.437215 0.536856 0.1536942 -0.277673 -0.688987 -0.3966915 2.070693 1.59292 0.06337167 0.1211986 0.324288 -0.9071094 -0.2518243 -1.808865 0.3692851
391.6745 691661 274684 1 -0.09958863 -1.014011 0.03123349 0.8106731 1.028028 1.401591 0.6279589 0.3949567 -0.4880277 -0.7302831 -0.4309867 2.267379 1.741231 0.007325598 0.1100907 0.2794822 -0.906312 -0.3861261 -1.721295 0.3425624
415.1692 694161 274684 1 -0.2054405 -1.065066 0.09549214 0.8547403 1.119918 1.362494 0.7039996 0.6459162 -0.7190075 -0.793187 -0.4480833 2.454786 1.886648 -0.04060777 0.0774783 0.269149 -0.8734108 -0.5474572 -1.634328 0.336334
429.2767 696661 274684 1 -0.3202098 -1.10318 0.1786429 0.8951689 1.222143 1.319541 0.7634886 0.8979215 -0.9634206 -0.8830512 -0.4432656 2.624248 2.023385 -0.07729736 0.02428624 0.291505 -0.8090906 -0.7306867 -1.550757 0.3517777
482.2166 699161 274684 1 -0.4366881 -1.131968 0.2744713 0.9385375 1.334222 1.273664 0.8059681 1.140129 -1.212783 -1.002319 -0.412329 2.767713 2.144646 -0.1004346 -0.04659039 0.342188 -0.7170576 -0.9270841 -1.472286 0.3886296
456.7833 701661 274684 1 -0.5482068 -1.154918 0.3758399 0.9917258 1.45348 1.226427 0.8319426 1.360268 -1.458024 -1.149897 -0.3520307 2.878382 2.243549 -0.1089302 -0.1303514 0.4148938 -0.6037407 -1.124972 -1.39948 0.4448309
